Product_ID,Sale_Date,Sales_Rep,Region,Region_and_Sales_Rep,Product_Category,Unit_Cost,Unit_Price,Quantity_Sold,Sales_Amount,Discount,Customer_Type,Payment_Method,Sales_Channel
1052,08-11-2023,Charlie,East,East-Charlie,Furniture,3271.62,3722.38,18,2072.78,0.19,Returning,Bank Transfer,Retail
1016,16-10-2023,Eve,West,West-Eve,Electronics,3094.57,3565.6,11,8786.95,0.1,Returning,Credit Card,Retail
1013,07-09-2023,Alice,West,West-Alice,Furniture,919.58,1258.3,16,7413.36,0.14,Returning,Bank Transfer,Online
1030,05-02-2023,David,East,East-David,Furniture,2590.29,2925.86,49,236.08,0.26,Returning,Cash,Retail
1019,27-08-2023,Charlie,North,North-Charlie,Food,3591.14,3822.99,18,2558.92,0.09,Returning,Credit Card,Online
1017,28-05-2023,David,East,East-David,Electronics,4867.64,5287.05,35,2222.62,0.28,Returning,Credit Card,Online
1063,15-08-2023,Alice,East,East-Alice,Food,1046.96,1528.15,26,2780.98,0.07,New,Credit Card,Retail
1019,01-09-2023,David,West,West-David,Clothing,97.24,487.03,16,2550.84,0.22,New,Bank Transfer,Retail
1092,03-12-2023,David,East,East-David,Clothing,422.74,737.49,6,719.01,0.19,Returning,Credit Card,Retail
1058,31-12-2023,Alice,West,West-Alice,Clothing,1910.47,2217.8,44,4643.51,0.22,New,Bank Transfer,Online
1055,20-07-2023,Eve,West,West-Eve,Furniture,4111.7,4537.94,43,7354.06,0.13,Returning,Bank Transfer,Online
1090,03-06-2023,David,South,South-David,Furniture,85.35,360.54,47,6106.64,0.28,New,Cash,Online
1090,14-03-2023,David,East,East-David,Furniture,2310.82,2714.71,47,6761.43,0.19,New,Cash,Retail
1062,20-07-2023,Eve,North,North-Eve,Electronics,1679.69,1939.04,48,903.38,0.09,New,Credit Card,Online
1023,23-10-2023,David,South,South-David,Food,309.78,350.38,42,9519.76,0.19,Returning,Credit Card,Retail
1009,17-01-2023,David,West,West-David,Furniture,2278.67,2476.8,12,8401.07,0.09,New,Cash,Retail
1012,09-05-2023,David,West,West-David,Food,1311.01,1538.79,13,8070.39,0.09,Returning,Bank Transfer,Retail
1001,05-08-2023,Bob,North,North-Bob,Food,1791.83,1871.22,4,8247.54,0.12,Returning,Bank Transfer,Online
1058,02-03-2023,Eve,West,West-Eve,Food,3542.8,3603.02,39,9333.83,0.26,Returning,Cash,Online
1001,14-04-2023,David,East,East-David,Electronics,2631.68,2904.06,2,5488.11,0.15,New,Bank Transfer,Online
1034,11-02-2023,Eve,South,South-Eve,Electronics,667,718.72,26,2082.79,0.2,New,Cash,Retail
1096,25-01-2023,Charlie,West,West-Charlie,Clothing,4809,4967.44,27,6206.16,0.12,New,Cash,Online
1048,08-02-2023,Charlie,West,West-Charlie,Clothing,3197.76,3572.61,27,7454.53,0.08,Returning,Credit Card,Online
1089,18-10-2023,David,North,North-David,Food,3841.05,4323.62,15,7405.38,0.29,Returning,Credit Card,Retail
1001,11-05-2023,Eve,East,East-Eve,Clothing,442.11,803.87,8,5262.35,0.18,New,Cash,Retail
1016,17-08-2023,Eve,West,West-Eve,Food,282.94,779.33,7,777.74,0.28,Returning,Credit Card,Online
1061,18-04-2023,Eve,North,North-Eve,Electronics,146.27,498.46,47,3774.02,0.06,New,Cash,Retail
1064,21-06-2023,Bob,West,West-Bob,Electronics,984.53,1138.49,46,9215.59,0.04,New,Bank Transfer,Online
1063,12-04-2023,Charlie,North,North-Charlie,Electronics,2101.32,2440.63,40,5886.04,0.26,New,Bank Transfer,Retail
1069,20-12-2023,Eve,North,North-Eve,Furniture,4682.34,5036.4,12,5429.49,0.2,New,Bank Transfer,Retail
1022,12-01-2023,Eve,East,East-Eve,Food,2312.45,2504.6,13,2761.65,0.06,Returning,Bank Transfer,Online
1093,02-10-2023,Bob,West,West-Bob,Electronics,1486.76,1505.44,43,3747.64,0.08,New,Cash,Retail
1067,11-04-2023,Bob,East,East-Bob,Food,2831.58,3186.15,17,8963.93,0.24,New,Bank Transfer,Retail
1076,13-02-2023,Eve,North,North-Eve,Clothing,604.08,624.71,17,6697.98,0.14,New,Bank Transfer,Retail
1026,01-11-2023,Alice,South,South-Alice,Clothing,3067.05,3386.33,36,7895.13,0.2,New,Bank Transfer,Online
1016,17-01-2023,Eve,West,West-Eve,Electronics,2863.74,2953.91,21,4598.02,0.1,New,Bank Transfer,Retail
1051,26-11-2023,Eve,South,South-Eve,Food,3970.37,4257.52,8,6339.45,0.11,New,Cash,Retail
1086,26-02-2023,Bob,West,West-Bob,Electronics,4934.1,5191.02,5,2559,0.3,New,Bank Transfer,Online
1057,07-11-2023,Bob,East,East-Bob,Clothing,1291.82,1308.44,26,7084.06,0.07,Returning,Credit Card,Online
1029,30-10-2023,Eve,East,East-Eve,Electronics,2572.8,2760.6,16,4333.25,0.15,Returning,Credit Card,Retail
1078,12-01-2023,Eve,East,East-Eve,Food,4548.88,4853.41,36,4481.2,0.25,Returning,Credit Card,Retail
1092,14-11-2023,Eve,East,East-Eve,Clothing,3936.69,4362.51,28,6528.29,0.07,Returning,Credit Card,Retail
1069,21-03-2023,Bob,East,East-Bob,Furniture,2462.66,2908.09,29,9369.18,0.12,New,Credit Card,Online
1047,04-08-2023,Eve,South,South-Eve,Clothing,4729.59,4976.68,47,733.66,0.18,Returning,Credit Card,Retail
1094,05-12-2023,Eve,East,East-Eve,Furniture,333.32,700.25,12,8264.96,0.14,Returning,Cash,Online
1062,21-09-2023,David,North,North-David,Electronics,4658.44,4823.5,37,2994.59,0.14,Returning,Credit Card,Online
1069,29-05-2023,Alice,North,North-Alice,Electronics,300.01,477.68,30,4494.8,0.11,New,Bank Transfer,Retail
1076,22-03-2023,Charlie,South,South-Charlie,Food,2759.16,2864.45,23,316.94,0.18,Returning,Credit Card,Retail
1016,03-08-2023,Alice,West,West-Alice,Furniture,4457.68,4743.03,16,3080.36,0.19,Returning,Cash,Online
1090,17-07-2023,David,North,North-David,Electronics,1350.47,1514.61,14,5076.05,0.2,New,Credit Card,Retail
1090,19-07-2023,Charlie,West,West-Charlie,Furniture,2387.63,2438.97,10,656.14,0.02,Returning,Bank Transfer,Retail
1048,25-01-2023,Eve,South,South-Eve,Electronics,1655.43,2001.08,7,4961.85,0.19,New,Bank Transfer,Online
1085,30-03-2023,David,West,West-David,Clothing,4763.11,5119.91,45,9278.4,0.29,Returning,Cash,Retail
1039,25-09-2023,Eve,West,West-Eve,Electronics,4127.05,4313.45,37,1143.39,0.16,New,Cash,Online
1100,23-05-2023,Bob,West,West-Bob,Food,3559.56,3607.15,29,7667.96,0.21,Returning,Cash,Retail
1033,28-02-2023,David,West,West-David,Clothing,2958.75,3177.64,3,4155.74,0.17,Returning,Cash,Online
1094,31-12-2023,Bob,South,South-Bob,Food,4111.93,4338.67,15,6586.22,0.26,Returning,Credit Card,Online
1023,26-01-2023,David,North,North-David,Clothing,1991.72,2329.37,36,2676.34,0.28,New,Credit Card,Retail
1010,16-02-2023,David,East,East-David,Furniture,2265.38,2429.93,47,1678.97,0.06,Returning,Bank Transfer,Online
1069,15-10-2023,Bob,West,West-Bob,Food,3663.51,4007.98,46,1688.58,0.13,New,Cash,Online
1100,23-09-2023,Charlie,North,North-Charlie,Electronics,1820.89,2257.92,19,797.87,0.12,New,Cash,Retail
1034,16-01-2023,Alice,North,North-Alice,Furniture,366.31,492.68,13,1937.9,0.12,New,Credit Card,Retail
1052,18-07-2023,Eve,South,South-Eve,Electronics,417.96,907.63,42,6675.77,0.04,New,Cash,Retail
1095,09-10-2023,David,North,North-David,Clothing,621.05,820.37,21,8828.74,0.24,Returning,Bank Transfer,Online
1010,27-03-2023,Eve,South,South-Eve,Clothing,4354.92,4495.88,37,8159.84,0.01,Returning,Bank Transfer,Online
1019,07-09-2023,Bob,West,West-Bob,Electronics,2387.52,2604.06,27,6882.83,0.16,Returning,Cash,Online
1058,27-09-2023,Eve,West,West-Eve,Electronics,3578.77,3635.02,29,1193.28,0.2,New,Bank Transfer,Retail
1096,01-12-2023,Bob,East,East-Bob,Furniture,1994.9,2066.5,20,2962.96,0.06,Returning,Bank Transfer,Online
1001,27-04-2023,Eve,East,East-Eve,Electronics,1330.62,1543.69,25,3167.09,0.27,New,Credit Card,Online
1069,07-01-2023,Alice,East,East-Alice,Food,1768.6,2152.2,6,2574.57,0.25,New,Bank Transfer,Retail
1004,17-05-2023,Alice,North,North-Alice,Food,3981.2,4432.35,36,5198.56,0.14,New,Cash,Online
1016,25-06-2023,Alice,West,West-Alice,Electronics,3144.82,3480.58,2,5401.98,0.12,Returning,Cash,Retail
1024,24-11-2023,Alice,South,South-Alice,Food,4691.32,4752.88,22,3633.17,0.07,Returning,Bank Transfer,Retail
1080,11-11-2023,Alice,East,East-Alice,Electronics,3414.54,3753.83,32,3602.51,0.22,New,Cash,Retail
1002,03-08-2023,Alice,South,South-Alice,Furniture,2872.4,3193.76,16,8302.7,0.04,Returning,Credit Card,Online
1092,23-03-2023,Bob,South,South-Bob,Food,3070.47,3475.29,18,7914,0.2,Returning,Bank Transfer,Online
1032,11-08-2023,David,East,East-David,Food,4714.74,5129.11,5,3147.18,0.25,New,Bank Transfer,Online
1091,13-04-2023,Eve,West,West-Eve,Electronics,3951.59,4387.01,36,9146.51,0.07,New,Bank Transfer,Retail
1084,30-09-2023,Alice,East,East-Alice,Food,169,381.92,30,9532.87,0.26,Returning,Cash,Retail
1024,14-01-2023,Bob,South,South-Bob,Clothing,2693.99,3045.94,45,3334.75,0.01,New,Cash,Retail
1012,08-06-2023,Bob,East,East-Bob,Furniture,3457.28,3598.72,19,3608.81,0.27,New,Bank Transfer,Online
1050,01-06-2023,Bob,South,South-Bob,Furniture,3756.06,4255.73,23,5105.78,0.04,Returning,Cash,Online
1035,18-04-2023,David,South,South-David,Food,1105.05,1200.96,34,9417.1,0.19,Returning,Cash,Online
1033,07-07-2023,Eve,East,East-Eve,Food,4342.53,4357.49,13,8775.56,0.08,New,Bank Transfer,Online
1033,28-10-2023,David,North,North-David,Clothing,4781.42,4864.34,43,1115.42,0.25,Returning,Bank Transfer,Online
1061,08-04-2023,Charlie,East,East-Charlie,Clothing,1221.74,1611.92,29,3988.03,0.15,New,Cash,Retail
1051,11-05-2023,Bob,North,North-Bob,Food,4418.95,4647.87,36,5578.37,0.04,New,Bank Transfer,Online
1043,20-10-2023,Charlie,South,South-Charlie,Food,530.04,759.32,22,5081.01,0.17,Returning,Bank Transfer,Retail
1012,20-06-2023,Alice,South,South-Alice,Clothing,325.75,803.71,47,2019.24,0.12,New,Bank Transfer,Retail
1067,02-07-2023,Alice,North,North-Alice,Electronics,689.66,1150.28,36,8602.29,0.2,New,Bank Transfer,Online
1065,30-12-2023,David,South,South-David,Clothing,335.82,498.31,9,6801.71,0.26,New,Cash,Retail
1033,08-02-2023,Eve,North,North-Eve,Electronics,4232.81,4345.25,39,8395.29,0.12,Returning,Bank Transfer,Online
1040,15-01-2023,Charlie,North,North-Charlie,Furniture,342.3,768.06,19,8601.77,0.09,Returning,Credit Card,Online
1074,04-01-2023,Eve,South,South-Eve,Furniture,1394.74,1848.69,38,7508.72,0,Returning,Bank Transfer,Retail
1043,15-12-2023,David,West,West-David,Clothing,563.59,838.97,6,4448.18,0.17,New,Credit Card,Online
1044,29-07-2023,Alice,North,North-Alice,Electronics,1512.34,1830.76,47,6144.41,0.12,New,Bank Transfer,Online
1029,10-06-2023,Eve,East,East-Eve,Clothing,498.27,634.16,15,1687.62,0.11,Returning,Credit Card,Retail
1013,16-01-2023,Eve,East,East-Eve,Clothing,3356.62,3759.01,20,6769.09,0.05,Returning,Credit Card,Retail
1012,18-04-2023,Alice,South,South-Alice,Electronics,709.97,1029.71,9,1874.61,0.13,Returning,Bank Transfer,Retail
1095,07-11-2023,Charlie,West,West-Charlie,Clothing,4266.64,4523.36,32,6970.1,0.3,New,Bank Transfer,Retail
1046,15-08-2023,Alice,South,South-Alice,Furniture,4095.1,4134.55,4,2373.02,0.09,Returning,Bank Transfer,Retail
1002,19-06-2023,Eve,West,West-Eve,Food,117.63,576.44,18,1263.76,0.18,New,Credit Card,Retail
1035,03-02-2023,Charlie,North,North-Charlie,Food,4483.85,4795.42,5,1736.32,0.23,Returning,Cash,Online
1087,08-09-2023,Charlie,North,North-Charlie,Clothing,193.27,297.69,20,119.72,0.22,New,Cash,Online
1081,04-09-2023,Alice,North,North-Alice,Electronics,1236.25,1543.38,23,7215.52,0.1,New,Bank Transfer,Online
1090,26-09-2023,Eve,North,North-Eve,Electronics,210.33,552.29,11,7350.77,0.18,Returning,Cash,Retail
1008,21-05-2023,David,East,East-David,Furniture,1712.43,1980.06,37,5197.84,0.26,New,Cash,Online
1093,01-10-2023,Eve,East,East-Eve,Electronics,2593.64,2955.51,22,1697.49,0,Returning,Bank Transfer,Retail
1026,06-04-2023,Bob,South,South-Bob,Electronics,3993.39,4288.3,4,927.19,0.13,New,Credit Card,Online
1074,15-08-2023,David,West,West-David,Furniture,1723.01,2197.42,29,289.38,0.07,New,Bank Transfer,Retail
1090,08-02-2023,Charlie,North,North-Charlie,Clothing,3542.18,3578.49,44,1740.91,0.12,Returning,Cash,Online
1034,29-10-2023,David,North,North-David,Food,978.15,1040.21,34,8919.47,0.12,New,Credit Card,Retail
1007,29-01-2023,Charlie,West,West-Charlie,Furniture,3765.46,3860.56,13,2491.21,0.22,Returning,Cash,Retail
1068,14-11-2023,Charlie,West,West-Charlie,Clothing,1218.18,1566.36,42,3607.29,0.03,Returning,Credit Card,Retail
1058,02-09-2023,David,South,South-David,Furniture,760.55,1086.89,9,1142.92,0.15,Returning,Cash,Retail
1075,24-08-2023,Charlie,West,West-Charlie,Clothing,967.77,1414.88,42,2301.38,0.17,New,Bank Transfer,Online
1029,04-07-2023,Charlie,North,North-Charlie,Furniture,951.21,1320.32,31,5240.32,0.15,New,Cash,Online
1036,29-09-2023,Bob,North,North-Bob,Clothing,2588.67,2847.76,7,6116.75,0.22,New,Cash,Retail
1089,24-08-2023,Eve,North,North-Eve,Furniture,4231.75,4727.75,4,2528.99,0.12,Returning,Credit Card,Retail
1021,27-08-2023,Eve,North,North-Eve,Clothing,444.05,584.44,19,671.55,0.28,Returning,Cash,Retail
1036,23-09-2023,Bob,North,North-Bob,Furniture,3549.43,3967.69,42,3971.23,0.14,New,Bank Transfer,Online
1010,25-12-2023,David,South,South-David,Food,3289.01,3508.14,30,2418.61,0.17,New,Bank Transfer,Retail
1073,06-12-2023,Alice,North,North-Alice,Food,4368.97,4696.85,31,2273.58,0.25,Returning,Bank Transfer,Retail
1024,06-03-2023,Alice,South,South-Alice,Electronics,1258.53,1624.89,35,9602.64,0.08,New,Credit Card,Online
1064,26-06-2023,Alice,North,North-Alice,Clothing,2278.04,2598.58,21,6201.37,0.02,Returning,Credit Card,Retail
1099,03-01-2023,Bob,East,East-Bob,Furniture,4632.85,4711.7,31,5613.1,0.21,New,Cash,Retail
1049,22-05-2023,Bob,East,East-Bob,Clothing,3316.97,3544.02,19,4216.17,0.14,Returning,Cash,Online
1099,07-06-2023,Charlie,East,East-Charlie,Food,1974.4,2259.5,31,4346.55,0.27,New,Cash,Retail
1036,20-11-2023,Alice,East,East-Alice,Clothing,700.49,1126.52,32,5454.96,0.29,New,Credit Card,Retail
1082,26-05-2023,David,South,South-David,Furniture,1349.3,1576.69,2,6994.66,0.12,Returning,Credit Card,Online
1096,20-10-2023,David,South,South-David,Clothing,2927.02,3387.21,10,7051.25,0.12,Returning,Cash,Retail
1024,02-06-2023,Alice,West,West-Alice,Furniture,3604.93,3830.71,2,1799.77,0.12,Returning,Credit Card,Online
1023,12-07-2023,Alice,North,North-Alice,Food,665.89,944.79,2,5051.12,0.1,New,Credit Card,Retail
1062,14-03-2023,Alice,East,East-Alice,Food,3018.01,3418.19,24,4178.39,0.23,Returning,Bank Transfer,Retail
1096,01-11-2023,Bob,South,South-Bob,Food,2774.24,3069.94,17,8718.22,0.23,Returning,Bank Transfer,Retail
1037,10-12-2023,Bob,North,North-Bob,Electronics,2594.08,3074.59,32,6351.05,0.14,New,Cash,Retail
1012,20-05-2023,Bob,North,North-Bob,Food,3466.11,3799.67,16,5371.79,0.01,Returning,Cash,Retail
1055,06-07-2023,Eve,South,South-Eve,Clothing,4195.38,4461.51,16,1242.41,0.09,Returning,Bank Transfer,Online
1013,20-10-2023,David,East,East-David,Electronics,1648.8,1670.36,46,6095.82,0.09,Returning,Credit Card,Retail
1023,02-03-2023,David,West,West-David,Food,4450.61,4663.34,39,1260.32,0.24,New,Cash,Retail
1089,17-07-2023,Charlie,North,North-Charlie,Clothing,845.14,1001.77,31,3438.35,0.03,New,Cash,Online
1099,22-10-2023,Bob,West,West-Bob,Clothing,906.47,1283.04,43,1514.14,0.24,New,Cash,Online
1030,15-11-2023,Eve,East,East-Eve,Clothing,1370.52,1482.58,24,6951.53,0.2,Returning,Credit Card,Retail
1017,29-10-2023,Eve,East,East-Eve,Furniture,641.68,752.24,1,2141.9,0.22,New,Bank Transfer,Online
1062,10-12-2023,David,West,West-David,Electronics,1190.08,1292.94,11,3979.41,0.13,Returning,Cash,Retail
1084,11-01-2023,Bob,East,East-Bob,Clothing,576.74,648.29,21,8967.18,0.2,Returning,Bank Transfer,Online
1089,03-03-2023,Charlie,North,North-Charlie,Furniture,4117.67,4280.06,4,2122.73,0.18,Returning,Bank Transfer,Online
1086,29-11-2023,Bob,West,West-Bob,Food,737.9,1182,7,5127.27,0.23,New,Credit Card,Retail
1013,14-08-2023,Alice,East,East-Alice,Clothing,3749.12,4138.83,26,4250.79,0.13,New,Credit Card,Online
1059,02-06-2023,Bob,West,West-Bob,Furniture,287.17,657.44,47,279.43,0.14,Returning,Credit Card,Retail
1019,18-07-2023,Alice,North,North-Alice,Clothing,4745.18,5145.88,12,7948.31,0.19,Returning,Credit Card,Online
1049,21-02-2023,Alice,East,East-Alice,Electronics,3570.24,3712.25,31,783.55,0.03,New,Credit Card,Online
1100,17-09-2023,Charlie,North,North-Charlie,Electronics,83.64,528.49,17,4795.12,0.13,New,Credit Card,Online
1012,28-02-2023,David,East,East-David,Food,3831.09,3908.37,33,5650.72,0.29,New,Cash,Retail
1061,13-03-2023,Bob,South,South-Bob,Clothing,2594.71,2769.52,11,6321.42,0.01,Returning,Bank Transfer,Retail
1019,28-05-2023,Alice,East,East-Alice,Furniture,3907.86,4205.37,28,6917.45,0.09,New,Credit Card,Online
1076,15-12-2023,Bob,West,West-Bob,Food,2636.36,2696.78,32,2607.4,0.09,New,Cash,Retail
1009,04-03-2023,David,East,East-David,Clothing,3223.07,3590.83,1,198.79,0.19,New,Bank Transfer,Retail
1071,06-11-2023,David,North,North-David,Food,3942.34,4142.09,47,7262.09,0.03,Returning,Credit Card,Retail
1028,31-08-2023,Eve,North,North-Eve,Furniture,2055.28,2449.64,28,5403,0.19,New,Credit Card,Online
1078,01-01-2024,David,East,East-David,Food,63.41,314.93,42,8377.57,0.03,Returning,Cash,Retail
1095,26-11-2023,Charlie,West,West-Charlie,Food,4257.24,4355.87,7,8231.74,0.03,Returning,Bank Transfer,Online
1052,17-04-2023,Alice,South,South-Alice,Food,1935.41,2305.44,2,8448.93,0.22,Returning,Credit Card,Online
1083,14-08-2023,Eve,West,West-Eve,Clothing,2505.41,2638.96,42,4902.44,0.1,New,Bank Transfer,Online
1016,09-11-2023,Charlie,South,South-Charlie,Furniture,88.44,338.94,24,3402.92,0.29,New,Cash,Online
1069,06-08-2023,Bob,North,North-Bob,Electronics,2485.86,2532.87,4,7936.43,0.01,New,Credit Card,Online
1099,29-08-2023,Alice,West,West-Alice,Clothing,4933.11,5245.86,44,4567.81,0.13,Returning,Bank Transfer,Retail
1012,16-09-2023,David,South,South-David,Electronics,1427.42,1763.69,19,1916.08,0.03,New,Cash,Retail
1025,19-09-2023,Alice,East,East-Alice,Electronics,2007.32,2202.87,26,8564.24,0.11,Returning,Cash,Online
1052,05-01-2023,Bob,North,North-Bob,Clothing,3451.59,3929.26,11,8837.34,0.3,New,Credit Card,Retail
1085,18-09-2023,Eve,East,East-Eve,Clothing,4083.23,4521.57,40,4716.47,0.27,New,Bank Transfer,Retail
1100,23-02-2023,Eve,North,North-Eve,Furniture,2116.09,2472.98,43,849.43,0.01,New,Credit Card,Retail
1053,16-02-2023,Eve,West,West-Eve,Furniture,1582.86,1942.55,11,3939.48,0.17,New,Credit Card,Retail
1023,03-08-2023,David,West,West-David,Food,4692.24,4825.92,45,8055.02,0.19,Returning,Bank Transfer,Retail
1016,26-06-2023,Charlie,North,North-Charlie,Electronics,3401.87,3733.71,3,9027.56,0.06,Returning,Bank Transfer,Retail
1057,09-01-2023,Charlie,North,North-Charlie,Furniture,639.16,746.28,12,2114.38,0.04,Returning,Bank Transfer,Retail
1039,09-04-2023,Alice,North,North-Alice,Food,391.19,471.75,3,763.04,0.27,Returning,Cash,Online
1053,20-01-2023,David,West,West-David,Furniture,2443.57,2943.31,42,8785.77,0.29,New,Cash,Online
1042,29-08-2023,Eve,South,South-Eve,Clothing,1139.45,1454.41,27,3955.11,0.3,Returning,Bank Transfer,Online
1058,02-03-2023,Eve,East,East-Eve,Furniture,1307.22,1528.4,49,5463.43,0.24,Returning,Cash,Retail
1039,27-06-2023,Bob,East,East-Bob,Electronics,4394.58,4545.78,2,9683.85,0.2,Returning,Credit Card,Retail
1014,04-12-2023,Bob,West,West-Bob,Furniture,493.35,799.27,49,758.99,0.1,New,Bank Transfer,Online
1095,03-03-2023,Eve,East,East-Eve,Electronics,3591.05,3625.35,16,6518.35,0.05,Returning,Credit Card,Retail
1005,25-05-2023,Eve,North,North-Eve,Clothing,1392.15,1448.54,2,833.64,0.02,Returning,Bank Transfer,Retail
1035,04-08-2023,David,South,South-David,Electronics,3813.62,3839.72,30,3817.14,0.21,New,Credit Card,Online
1087,03-01-2023,Charlie,East,East-Charlie,Furniture,3625.94,3880.53,20,8057.76,0.24,New,Bank Transfer,Online
1093,09-06-2023,Bob,South,South-Bob,Food,86.59,390.89,38,4391.38,0.25,Returning,Credit Card,Online
1075,15-08-2023,Charlie,North,North-Charlie,Clothing,2570.22,2610.84,28,9972.11,0.27,Returning,Bank Transfer,Retail
1018,26-09-2023,David,East,East-David,Furniture,739.63,1103.03,25,5634.69,0.26,New,Bank Transfer,Retail
1076,30-04-2023,Eve,West,West-Eve,Clothing,4337.82,4460.71,32,3279.51,0.3,Returning,Cash,Retail
1009,30-03-2023,Charlie,South,South-Charlie,Clothing,4364.35,4710.1,10,2279.1,0.07,New,Credit Card,Online
1074,25-11-2023,Eve,North,North-Eve,Furniture,2120.81,2611.94,42,3570.15,0.23,Returning,Cash,Online
1058,09-03-2023,Eve,South,South-Eve,Furniture,2249.76,2598.4,40,3788.08,0.18,Returning,Credit Card,Retail
1017,23-12-2023,Alice,East,East-Alice,Food,1551.25,1994.01,33,780.27,0.08,Returning,Cash,Online
1007,08-04-2023,Charlie,East,East-Charlie,Clothing,3597.2,4071.82,13,3758.78,0.29,Returning,Bank Transfer,Online
1046,24-09-2023,Charlie,West,West-Charlie,Clothing,1825.37,2073.88,41,4695.96,0.27,Returning,Cash,Retail
1013,15-04-2023,Eve,North,North-Eve,Furniture,1375.57,1729.71,42,7255.1,0.04,New,Cash,Online
1040,19-11-2023,David,North,North-David,Electronics,2189.54,2617,47,6601.62,0.01,New,Bank Transfer,Online
1042,03-05-2023,Alice,West,West-Alice,Furniture,502.86,687.6,37,7116.78,0.21,Returning,Cash,Online
1009,29-01-2023,Eve,West,West-Eve,Clothing,3745.69,3883.77,16,182.8,0.18,Returning,Bank Transfer,Retail
1050,17-05-2023,Bob,North,North-Bob,Furniture,112.35,586.18,45,2254.91,0.28,Returning,Credit Card,Retail
1027,14-07-2023,Bob,South,South-Bob,Food,3240.2,3606.09,22,6650.67,0.07,New,Cash,Online
1066,14-08-2023,Alice,South,South-Alice,Electronics,955.18,1072.82,20,4891.49,0.03,New,Bank Transfer,Retail
1005,28-11-2023,David,West,West-David,Furniture,1200.4,1430.45,43,152.6,0.08,New,Bank Transfer,Retail
1029,19-06-2023,Eve,South,South-Eve,Food,3196.38,3596.64,27,8064.5,0.01,New,Cash,Retail
1037,09-01-2023,Charlie,North,North-Charlie,Clothing,4965.07,5243.13,41,7750.81,0.01,New,Credit Card,Online
1038,09-02-2023,Alice,East,East-Alice,Furniture,3899.7,4228.18,16,5529.35,0.27,New,Cash,Retail
1083,25-01-2023,David,East,East-David,Clothing,1167.91,1547.26,34,757.99,0.11,New,Bank Transfer,Online
1008,18-09-2023,Charlie,South,South-Charlie,Food,921.32,1236.1,32,7688.5,0.12,New,Credit Card,Online
1065,14-08-2023,Bob,West,West-Bob,Clothing,4337.85,4612.49,26,5878.76,0.01,Returning,Cash,Retail
1086,04-05-2023,Bob,West,West-Bob,Food,2248.71,2626.02,25,7841.4,0.08,New,Bank Transfer,Online
1017,07-02-2023,Charlie,West,West-Charlie,Food,728.41,1094.92,2,7542.3,0.24,New,Cash,Retail
1071,24-11-2023,Alice,West,West-Alice,Food,4317.95,4636.59,12,8049.72,0.18,New,Credit Card,Retail
1089,08-09-2023,Bob,West,West-Bob,Furniture,4089.66,4275.96,40,5228.28,0.23,New,Credit Card,Online
1045,25-06-2023,Eve,South,South-Eve,Clothing,4920.34,5129.19,9,1489.21,0.13,Returning,Credit Card,Online
1004,31-03-2023,Charlie,East,East-Charlie,Clothing,4553.23,5038.74,12,6744.46,0.09,New,Credit Card,Retail
1036,06-02-2023,Charlie,East,East-Charlie,Electronics,4266.36,4331.43,26,6242.69,0.14,Returning,Credit Card,Retail
1070,12-11-2023,Bob,South,South-Bob,Electronics,310.24,451.81,9,7448.31,0.1,Returning,Cash,Retail
1031,25-06-2023,Alice,West,West-Alice,Electronics,566.86,818.14,10,1781.82,0.25,Returning,Credit Card,Retail
1019,11-10-2023,Eve,South,South-Eve,Electronics,2866.47,3286.47,32,2030.25,0.09,New,Credit Card,Online
1061,22-03-2023,Alice,East,East-Alice,Clothing,2680.82,2771.02,34,8915.05,0.2,New,Bank Transfer,Online
1054,24-04-2023,David,North,North-David,Food,2316.92,2462.63,48,7524.78,0.04,New,Credit Card,Online
1039,09-02-2023,David,South,South-David,Food,2014.11,2056.35,20,9091.46,0.21,Returning,Bank Transfer,Retail
1091,28-10-2023,Bob,West,West-Bob,Furniture,2184.49,2540.42,39,7611.28,0.27,Returning,Bank Transfer,Online
1074,12-08-2023,Bob,East,East-Bob,Food,2868.02,2994.74,2,6011.84,0.18,Returning,Bank Transfer,Online
1090,14-11-2023,Bob,East,East-Bob,Clothing,60.28,260.73,1,6575.91,0.17,Returning,Cash,Online
1019,15-12-2023,David,East,East-David,Clothing,1340.51,1567.92,36,8902.37,0.29,New,Cash,Online
1039,25-04-2023,Alice,East,East-Alice,Clothing,2615.48,3062.22,24,5830.19,0.19,New,Bank Transfer,Retail
1067,05-07-2023,Alice,West,West-Alice,Furniture,3624.97,3836.52,27,6360.67,0.08,New,Cash,Online
1045,19-11-2023,Bob,North,North-Bob,Electronics,912.08,993.24,2,1649.12,0.09,Returning,Credit Card,Online
1013,25-02-2023,Eve,East,East-Eve,Food,2757.06,3023.97,31,4791.82,0.21,Returning,Cash,Online
1092,09-02-2023,Alice,South,South-Alice,Clothing,3586.58,4068.43,14,7192.33,0.22,New,Credit Card,Online
1058,20-12-2023,David,North,North-David,Clothing,2250.91,2558.68,2,2782.33,0.09,New,Credit Card,Retail
1020,09-02-2023,Charlie,East,East-Charlie,Electronics,184.05,675.91,29,2102.32,0.1,Returning,Cash,Retail
1092,13-12-2023,Charlie,North,North-Charlie,Clothing,2273.88,2696.02,15,3206.89,0.3,New,Cash,Online
